,Unnamed: 0,id,license
760,760,V0_IB_XKtqI,Creative Commons Attribution license (reuse allowed)
1035,1035,V1JyVl4Pges,Creative Commons Attribution license (reuse allowed)
1197,1197,V1jJ2028-Qs,Creative Commons Attribution license (reuse allowed)
1401,1401,V2EUcdh7J2E,Creative Commons Attribution license (reuse allowed)
1758,1758,V37dLM1tUzA,Creative Commons Attribution license (reuse allowed)
2006,2006,V3kn_KGRVuU,Creative Commons Attribution license (reuse allowed)
2102,2102,V3xMRhrBjQg,Creative Commons Attribution license (reuse allowed)
2141,2141,V44kscaJe3M,Creative Commons Attribution license (reuse allowed)
2931,2931,V6DQ5pFlXc0,Creative Commons Attribution license (reuse allowed)
2933,2933,V6Dqh_heZ_k,Creative Commons Attribution license (reuse allowed)
3237,3237,V73MNWc751g,Creative Commons Attribution license (reuse allowed)
3252,3252,V76mb_EP_tg,Creative Commons Attribution license (reuse allowed)
3399,3399,V7S0WFGQ21c,Creative Commons Attribution license (reuse allowed)
3862,3862,V8c41g_pG98,Creative Commons Attribution license (reuse allowed)
4152,4152,V9LBKkw5PzI,Creative Commons Attribution license (reuse allowed)
4153,4153,V9LUg-UJVc4,Creative Commons Attribution license (reuse allowed)
4167,4167,V9NhXYenvl8,Creative Commons Attribution license (reuse allowed)
4279,4279,V9jr9HFdAGo,Creative Commons Attribution license (reuse allowed)
4330,4330,V9tWZK-sgyQ,Creative Commons Attribution license (reuse allowed)
4363,4363,V9zQktT8eME,Creative Commons Attribution license (reuse allowed)
4421,4421,VA6h7QhFMp4,Creative Commons Attribution license (reuse allowed)
4431,4431,VA8dmUe50DY,Creative Commons Attribution license (reuse allowed)
4517,4517,VAM5XZNtPwY,Creative Commons Attribution license (reuse allowed)
4530,4530,VAO4D6Glk6s,Creative Commons Attribution license (reuse allowed)
4846,4846,VB78btgNWOY,Creative Commons Attribution license (reuse allowed)
4865,4865,VB9s3Qtw7Lo,Creative Commons Attribution license (reuse allowed)
4868,4868,VBAEgrw-U4Y,Creative Commons Attribution license (reuse allowed)
5000,5000,VBXxpTOdbdA,Creative Commons Attribution license (reuse allowed)
5008,5008,VBZAwoGufbc,Creative Commons Attribution license (reuse allowed)
5014,5014,VBZsA653Plw,Creative Commons Attribution license (reuse allowed)
5059,5059,VBgnsxC5qbg,Creative Commons Attribution license (reuse allowed)
5294,5294,VCHP0FVDhVg,Creative Commons Attribution license (reuse allowed)
5315,5315,VCLylKKZQX0,Creative Commons Attribution license (reuse allowed)
5382,5382,VCZ0OUg5sUM,Creative Commons Attribution license (reuse allowed)
5409,5409,VCcwCMTuS90,Creative Commons Attribution license (reuse allowed)
5998,5998,VE7pxeF7PxA,Creative Commons Attribution license (reuse allowed)
6200,6200,VEdeXXp8kXM,Creative Commons Attribution license (reuse allowed)
6233,6233,VEl3tPDZIJw,Creative Commons Attribution license (reuse allowed)
6262,6262,VEpH5rp4D30,Creative Commons Attribution license (reuse allowed)
6282,6282,VEstz3jCUnM,Creative Commons Attribution license (reuse allowed)
6348,6348,VF2Qzi3GTq4,Creative Commons Attribution license (reuse allowed)
6878,6878,VGUce3wYXQ0,Creative Commons Attribution license (reuse allowed)
7219,7219,VHPXHg0SOpc,Creative Commons Attribution license (reuse allowed)
7375,7375,VHqJfMbrJqk,Creative Commons Attribution license (reuse allowed)
7562,7562,VIHMAAAcdD0,Creative Commons Attribution license (reuse allowed)
7595,7595,VILyanZcqTw,Creative Commons Attribution license (reuse allowed)
7722,7722,VIeDiyl2NrU,Creative Commons Attribution license (reuse allowed)
7752,7752,VIia9MIElAA,Creative Commons Attribution license (reuse allowed)
7820,7820,VIuJuYvHw_4,Creative Commons Attribution license (reuse allowed)
7881,7881,VJ47zahB5fs,Creative Commons Attribution license (reuse allowed)
8215,8215,VK17wjesIW4,Creative Commons Attribution license (reuse allowed)
8253,8253,VK6eeS1LPFQ,Creative Commons Attribution license (reuse allowed)
8289,8289,VKB-pg8EGMQ,Creative Commons Attribution license (reuse allowed)
8492,8492,VKn-kJYW-wo,Creative Commons Attribution license (reuse allowed)
8553,8553,VKuaO_TDJIE,Creative Commons Attribution license (reuse allowed)
8609,8609,VL3ZDN2npv8,Creative Commons Attribution license (reuse allowed)
8861,8861,VLiYPmYTLIc,Creative Commons Attribution license (reuse allowed)
8927,8927,VLsCPWXx3Sc,Creative Commons Attribution license (reuse allowed)
8972,8972,VLxOlnhY7Vg,Creative Commons Attribution license (reuse allowed)
9042,9042,VM8Z8vJKcFo,Creative Commons Attribution license (reuse allowed)
9173,9173,VMThG11UwhI,Creative Commons Attribution license (reuse allowed)
9227,9227,VMdhG9Y2794,Creative Commons Attribution license (reuse allowed)
9247,9247,VMhI1qG_qso,Creative Commons Attribution license (reuse allowed)
9390,9390,VN3fhypc2Lw,Creative Commons Attribution license (reuse allowed)
9603,9603,VNce9FUSyLs,Creative Commons Attribution license (reuse allowed)
9641,9641,VNhcmpbXDOA,Creative Commons Attribution license (reuse allowed)
9698,9698,VNryv2LTF-8,Creative Commons Attribution license (reuse allowed)
9814,9814,VOBwNRT2CeU,Creative Commons Attribution license (reuse allowed)
9910,9910,VOScioCX-AQ,Creative Commons Attribution license (reuse allowed)
9970,9970,VObovzMzlNQ,Creative Commons Attribution license (reuse allowed)
9991,9991,VOeygepVL8s,Creative Commons Attribution license (reuse allowed)
10038,10038,VOnSHEtwDc0,Creative Commons Attribution license (reuse allowed)
10173,10173,VP9KlP9cr1E,Creative Commons Attribution license (reuse allowed)
10253,10253,VPMydKs71Jc,Creative Commons Attribution license (reuse allowed)
10268,10268,VPPbQH4F3ng,Creative Commons Attribution license (reuse allowed)
10292,10292,VPSRpRgKh-U,Creative Commons Attribution license (reuse allowed)
10466,10466,VPueASe6yxY,Creative Commons Attribution license (reuse allowed)
10653,10653,VQQ5YB8BFP8,Creative Commons Attribution license (reuse allowed)
10662,10662,VQRAJwTYDag,Creative Commons Attribution license (reuse allowed)
10691,10691,VQWEePcEr3g,Creative Commons Attribution license (reuse allowed)
10873,10873,VQy99mx8PUc,Creative Commons Attribution license (reuse allowed)
10965,10965,VR9eqUtN4ro,Creative Commons Attribution license (reuse allowed)
10988,10988,VRCkWUYc92I,Creative Commons Attribution license (reuse allowed)
11008,11008,VRGZ7XZYPbs,Creative Commons Attribution license (reuse allowed)
11026,11026,VRJ6p2VNWGM,Creative Commons Attribution license (reuse allowed)
11095,11095,VRTk6hTsttc,Creative Commons Attribution license (reuse allowed)
11212,11212,VRlUvdpmTYc,Creative Commons Attribution license (reuse allowed)
11224,11224,VRnnyzNiXCU,Creative Commons Attribution license (reuse allowed)
11307,11307,VS0VaihJvvs,Creative Commons Attribution license (reuse allowed)
11367,11367,VSAdZElhKVE,Creative Commons Attribution license (reuse allowed)
11594,11594,VShhg9uCjoo,Creative Commons Attribution license (reuse allowed)
11994,11994,VTf5KGHCUk4,Creative Commons Attribution license (reuse allowed)
12169,12169,VU8EqlreeQY,Creative Commons Attribution license (reuse allowed)
12262,12262,VUMBWpbAMlI,Creative Commons Attribution license (reuse allowed)
12354,12354,VUaWqGR7QW0,Creative Commons Attribution license (reuse allowed)
12533,12533,VV3DSk2sWOI,Creative Commons Attribution license (reuse allowed)
13185,13185,VWivqWEI8qE,Creative Commons Attribution license (reuse allowed)
13332,13332,VX3aIoHfcXk,Creative Commons Attribution license (reuse allowed)
13448,13448,VXMNgXIZvsE,Creative Commons Attribution license (reuse allowed)
13533,13533,VXYWL5ciPSQ,Creative Commons Attribution license (reuse allowed)
13719,13719,VY-r7Ac06ho,Creative Commons Attribution license (reuse allowed)
13787,13787,VYCSR_ymXQs,Creative Commons Attribution license (reuse allowed)
13837,13837,VYK3cLG50LI,Creative Commons Attribution license (reuse allowed)
13849,13849,VYMRRaKMntY,Creative Commons Attribution license (reuse allowed)
14232,14232,VZNIZbBZQUo,Creative Commons Attribution license (reuse allowed)
14243,14243,VZP-jYh0X80,Creative Commons Attribution license (reuse allowed)
14261,14261,VZS6Y-PnoYA,Creative Commons Attribution license (reuse allowed)
14441,14441,VZx22ZWTnb0,Creative Commons Attribution license (reuse allowed)
14606,14606,V_QLzUvvMMM,Creative Commons Attribution license (reuse allowed)
14696,14696,V_dN8JU5WFE,Creative Commons Attribution license (reuse allowed)
14697,14697,V_dQLqll5tQ,Creative Commons Attribution license (reuse allowed)
14945,14945,VaIVPX99RTU,Creative Commons Attribution license (reuse allowed)
15095,15095,VafOJctZolQ,Creative Commons Attribution license (reuse allowed)
15780,15780,VcFyef0eUXM,Creative Commons Attribution license (reuse allowed)
15832,15832,VcPFln4whjs,Creative Commons Attribution license (reuse allowed)
16020,16020,Vcu0pVF1npM,Creative Commons Attribution license (reuse allowed)
16023,16023,VcuQ2Bn5bTA,Creative Commons Attribution license (reuse allowed)
16064,16064,Vd2mPID1q7k,Creative Commons Attribution license (reuse allowed)
16168,16168,VdKmfhjNqhs,Creative Commons Attribution license (reuse allowed)
16184,16184,VdMzjh2xldw,Creative Commons Attribution license (reuse allowed)
16199,16199,VdPBkelHN-k,Creative Commons Attribution license (reuse allowed)
16474,16474,VeEvDXBEnCA,Creative Commons Attribution license (reuse allowed)
16549,16549,VeSL7t9OSOo,Creative Commons Attribution license (reuse allowed)
16648,16648,Veigm-n7D00,Creative Commons Attribution license (reuse allowed)
16707,16707,Veub_fVEfU4,Creative Commons Attribution license (reuse allowed)
16790,16790,Vf7sHLtOdos,Creative Commons Attribution license (reuse allowed)
16815,16815,VfC8rhLdYYg,Creative Commons Attribution license (reuse allowed)
16887,16887,VfQcT1fWeJY,Creative Commons Attribution license (reuse allowed)
17081,17081,VftnWFGVwXg,Creative Commons Attribution license (reuse allowed)
17163,17163,Vg5BrdsbTuQ,Creative Commons Attribution license (reuse allowed)
17199,17199,Vg8p4AvhtOk,Creative Commons Attribution license (reuse allowed)
17258,17258,VgHWsMbf03E,Creative Commons Attribution license (reuse allowed)
17265,17265,VgIS7UK2WV8,Creative Commons Attribution license (reuse allowed)
17330,17330,VgSSIjq-itk,Creative Commons Attribution license (reuse allowed)
17377,17377,Vg_VWfPWFyU,Creative Commons Attribution license (reuse allowed)
17587,17587,Vh9UnPA6vQ0,Creative Commons Attribution license (reuse allowed)
17616,17616,VhCfoc2mUd8,Creative Commons Attribution license (reuse allowed)
18128,18128,ViXBQsirTeY,Creative Commons Attribution license (reuse allowed)
18169,18169,VibK7Ffd094,Creative Commons Attribution license (reuse allowed)
18401,18401,VjGR5mL1ipk,Creative Commons Attribution license (reuse allowed)
18457,18457,VjQUi7-TNdI,Creative Commons Attribution license (reuse allowed)
18523,18523,VjapqZJMRi0,Creative Commons Attribution license (reuse allowed)
18697,18697,Vk5U-JXanIc,Creative Commons Attribution license (reuse allowed)
18799,18799,VkKuaVnZ9-A,Creative Commons Attribution license (reuse allowed)
18910,18910,VkdISmoVhwM,Creative Commons Attribution license (reuse allowed)
18950,18950,VkjF5L9rE1g,Creative Commons Attribution license (reuse allowed)
19075,19075,Vl69mZpI-dY,Creative Commons Attribution license (reuse allowed)
19131,19131,VlE3nwFvJH0,Creative Commons Attribution license (reuse allowed)
19191,19191,VlLYTj7gzBo,Creative Commons Attribution license (reuse allowed)
19198,19198,VlMr48tm0dU,Creative Commons Attribution license (reuse allowed)
19430,19430,Vm0e9-iCOMM,Creative Commons Attribution license (reuse allowed)
19502,19502,VmEQZ4euw8M,Creative Commons Attribution license (reuse allowed)
19505,19505,VmEeY5909Vc,Creative Commons Attribution license (reuse allowed)
19675,19675,VmenqmNDT4A,Creative Commons Attribution license (reuse allowed)
19694,19694,Vmh16cmc5ZI,Creative Commons Attribution license (reuse allowed)
19859,19859,Vn8Xl2amtHQ,Creative Commons Attribution license (reuse allowed)
20207,20207,Vo3_nKy1-I8,Creative Commons Attribution license (reuse allowed)
20461,20461,VoguND7FSgI,Creative Commons Attribution license (reuse allowed)
20627,20627,Vp7b8rrNUsQ,Creative Commons Attribution license (reuse allowed)
20904,20904,Vpkr32Bx5uU,Creative Commons Attribution license (reuse allowed)
20953,20953,VpswEBT1tEc,Creative Commons Attribution license (reuse allowed)
21011,21011,Vq-BUDumX0c,Creative Commons Attribution license (reuse allowed)
21149,21149,VqNuZHBM7_A,Creative Commons Attribution license (reuse allowed)
21460,21460,VrAQitQLCpk,Creative Commons Attribution license (reuse allowed)
21506,21506,VrHphnAlaoI,Creative Commons Attribution license (reuse allowed)
21531,21531,VrMu2PFlqF0,Creative Commons Attribution license (reuse allowed)
21574,21574,VrSmxMYzHPk,Creative Commons Attribution license (reuse allowed)
21922,21922,VsIFWrTdoYo,Creative Commons Attribution license (reuse allowed)
22303,22303,VtDdBwGgy3U,Creative Commons Attribution license (reuse allowed)
22455,22455,VtaEL8Mgz1A,Creative Commons Attribution license (reuse allowed)
22564,22564,VtqlDvNSQVI,Creative Commons Attribution license (reuse allowed)
22602,22602,VtwOHX8neCs,Creative Commons Attribution license (reuse allowed)
22643,22643,Vu29k4yCd7E,Creative Commons Attribution license (reuse allowed)
22802,22802,VuQM8HK-xrE,Creative Commons Attribution license (reuse allowed)
22891,22891,VufwHZ0CmEI,Creative Commons Attribution license (reuse allowed)
22930,22930,VulZxeOeHyg,Creative Commons Attribution license (reuse allowed)
23049,23049,Vv3gECrOEj8,Creative Commons Attribution license (reuse allowed)
23212,23212,VvTZm6d7mqQ,Creative Commons Attribution license (reuse allowed)
23391,23391,Vw-TPCwtIbg,Creative Commons Attribution license (reuse allowed)
23433,23433,Vw4ycHcLZjQ,Creative Commons Attribution license (reuse allowed)
23497,23497,VwEBZo9oSWY,Creative Commons Attribution license (reuse allowed)
23736,23736,VwpJUhvvoW4,Creative Commons Attribution license (reuse allowed)
23762,23762,Vwrz6ruq3Go,Creative Commons Attribution license (reuse allowed)
23860,23860,Vx6jaxi38E8,Creative Commons Attribution license (reuse allowed)
24203,24203,VxzXykLTIZQ,Creative Commons Attribution license (reuse allowed)
24332,24332,VyGViUhuFlY,Creative Commons Attribution license (reuse allowed)
24365,24365,VyMuksuPV9s,Creative Commons Attribution license (reuse allowed)
24510,24510,VykU-VpTX-Y,Creative Commons Attribution license (reuse allowed)
24831,24831,VzXIfuVgO4g,Creative Commons Attribution license (reuse allowed)
25243,25243,W-dNQhOl-iM,Creative Commons Attribution license (reuse allowed)
25300,25300,W-nA5GbdzFU,Creative Commons Attribution license (reuse allowed)
25399,25399,W00PlB7L6gI,Creative Commons Attribution license (reuse allowed)
25525,25525,W0M7mwbVV34,Creative Commons Attribution license (reuse allowed)
25729,25729,W0ue01ozgA0,Creative Commons Attribution license (reuse allowed)
25807,25807,W16UeKBMmrA,Creative Commons Attribution license (reuse allowed)
25884,25884,W1JC1etlMqg,Creative Commons Attribution license (reuse allowed)
26119,26119,W1vERTIjy50,Creative Commons Attribution license (reuse allowed)
26163,26163,W2-xGnx0o8k,Creative Commons Attribution license (reuse allowed)
26241,26241,W2BlnUONeDI,Creative Commons Attribution license (reuse allowed)
26423,26423,W2e_WdW3Mws,Creative Commons Attribution license (reuse allowed)
26679,26679,W3In71tuj30,Creative Commons Attribution license (reuse allowed)
26924,26924,W40Zu-t7kGo,Creative Commons Attribution license (reuse allowed)
26937,26937,W42grRKrEsM,Creative Commons Attribution license (reuse allowed)
27783,27783,W6CczNVJh1E,Creative Commons Attribution license (reuse allowed)
27941,27941,W6eOGmX1Rhk,Creative Commons Attribution license (reuse allowed)
28010,28010,W6sJ10X0UtM,Creative Commons Attribution license (reuse allowed)
28158,28158,W7F7sqhuDtQ,Creative Commons Attribution license (reuse allowed)
28167,28167,W7GdMZgJy64,Creative Commons Attribution license (reuse allowed)
28487,28487,W87_J3h-_s4,Creative Commons Attribution license (reuse allowed)
